Source,Primary NT,Secondary NT,Target,Edge Weight,Edge Type,Glu_pos,Glu_neg,ACH_pos,ACH_neg,GABA_pos,GABA_neg,Double NT,Double NT Complex,Rec Complex,Sign
ASKR,Glu,0,ASER,1,chemical,false,false,false,false,false,false,false,false,false,no pred
ASKR,Glu,0,ASGR,1,chemical,false,false,false,false,false,false,false,false,false,no pred
ASKR,Glu,0,AWAR,2,chemical,false,false,false,false,false,false,false,false,false,no pred
ASKR,Glu,0,CEPVR,2,chemical,false,false,false,false,false,false,false,false,false,no pred
ASKR,Glu,0,HSNL,1,chemical,true,false,false,false,false,false,false,false,false,+
ASKR,Glu,0,RIFR,1,chemical,true,false,false,false,false,false,false,false,false,+
AUAL,Glu,0,ADFL,1,chemical,false,false,false,false,false,false,false,false,false,no pred
AUAL,Glu,0,AIBR,1,chemical,true,false,false,false,false,false,false,false,false,+
AUAL,Glu,0,AIYL,1,chemical,false,true,false,false,false,false,false,false,false,-
AUAL,Glu,0,AIZL,2,chemical,false,false,false,false,false,false,false,false,false,no pred
AUAL,Glu,0,AVAL,11,chemical,true,false,false,false,false,false,false,false,false,+
AUAL,Glu,0,AVDR,2,chemical,true,false,false,false,false,false,false,false,false,+
AUAL,Glu,0,AVEL,9,chemical,true,false,false,false,false,false,false,false,false,+
AUAL,Glu,0,BAGR,3,chemical,false,false,false,false,false,false,false,false,false,no pred
AUAL,Glu,0,DVA,2,chemical,true,false,false,false,false,false,false,false,false,+
AUAL,Glu,0,RIAL,21,chemical,true,true,false,false,false,false,false,false,true,complex
AUAL,Glu,0,RIBL,35,chemical,true,true,false,false,false,false,false,false,true,complex
AUAL,Glu,0,URXL,1,chemical,false,false,false,false,false,false,false,false,false,no pred
AUAR,Glu,0,AINL,1,chemical,false,false,false,false,false,false,false,false,false,no pred
AUAR,Glu,0,AINR,1,chemical,false,false,false,false,false,false,false,false,false,no pred
AUAR,Glu,0,AIYR,1,chemical,false,true,false,false,false,false,false,false,false,-
AUAR,Glu,0,AIZR,2,chemical,false,false,false,false,false,false,false,false,false,no pred
AUAR,Glu,0,AVAR,3,chemical,true,false,false,false,false,false,false,false,false,+
AUAR,Glu,0,AVER,13,chemical,true,false,false,false,false,false,false,false,false,+
AUAR,Glu,0,BAGL,1,chemical,false,false,false,false,false,false,false,false,false,no pred
AUAR,Glu,0,RIAR,22,chemical,true,true,false,false,false,false,false,false,true,complex
AUAR,Glu,0,RIBR,31,chemical,true,true,false,false,false,false,false,false,true,complex
AUAR,Glu,0,URXR,5,chemical,false,false,false,false,false,false,false,false,false,no pred
AVAL,ACh,GABA,AS02,2,chemical,false,false,true,false,false,true,true,true,false,complex
AVAL,ACh,GABA,AS04,2,chemical,false,false,true,false,false,true,true,true,false,complex
AVAL,ACh,GABA,AS05,6,chemical,false,false,true,false,false,true,true,true,false,complex
AVAL,ACh,GABA,AS07,6,chemical,false,false,true,false,false,true,true,true,false,complex
AVAL,ACh,GABA,AS08,6,chemical,false,false,true,false,false,true,true,true,false,complex
AVAL,ACh,GABA,AS09,11,chemical,false,false,true,false,false,true,true,true,false,complex
AVAL,ACh,GABA,AS10,5,chemical,false,false,true,false,false,true,true,true,false,complex
AVAL,ACh,GABA,AS11,8,chemical,false,false,true,false,false,true,true,true,false,complex
AVAL,ACh,GABA,AVAR,12,chemical,false,false,true,true,false,true,true,true,true,complex
AVAL,ACh,GABA,AVBL,2,chemical,false,false,true,false,false,true,true,true,false,complex
AVAL,ACh,GABA,AVDL,3,chemical,false,false,false,false,true,false,false,false,false,+
AVAL,ACh,GABA,AVDR,2,chemical,false,false,false,false,true,false,false,false,false,+
AVAL,ACh,GABA,AVEL,1,chemical,false,false,false,true,false,true,true,false,false,-
AVAL,ACh,GABA,AVER,2,chemical,false,false,false,true,false,true,true,false,false,-
AVAL,ACh,GABA,DA01,6,chemical,false,false,true,false,true,true,true,true,true,complex
AVAL,ACh,GABA,DA02,10,chemical,false,false,true,false,true,true,true,true,true,complex
AVAL,ACh,GABA,DA03,12,chemical,false,false,true,false,true,true,true,true,true,complex
AVAL,ACh,GABA,DA04,12,chemical,false,false,true,false,true,true,true,true,true,complex
AVAL,ACh,GABA,DA05,14,chemical,false,false,true,false,true,true,true,true,true,complex
AVAL,ACh,GABA,DA07,4,chemical,false,false,true,false,true,true,true,true,true,complex
AVAL,ACh,GABA,DA08,5,chemical,false,false,true,false,true,true,true,true,true,complex
AVAL,ACh,GABA,DA09,3,chemical,false,false,true,false,true,true,true,true,true,complex
AVAL,ACh,GABA,DB07,2,chemical,false,false,true,false,true,true,true,true,true,complex
AVAL,ACh,GABA,LUAL,6,chemical,false,false,false,false,false,true,false,false,false,-
AVAL,ACh,GABA,LUAR,2,chemical,false,false,false,false,false,true,false,false,false,-
AVAL,ACh,GABA,PVCL,21,chemical,false,false,true,false,false,true,true,true,false,complex
AVAL,ACh,GABA,PVCR,16,chemical,false,false,true,false,false,true,true,true,false,complex
AVAL,ACh,GABA,PVNL,1,chemical,false,false,true,false,false,false,false,false,false,+
AVAL,ACh,GABA,RIAL,3,chemical,false,false,false,true,false,false,false,false,false,-
AVAL,ACh,GABA,SABVL,2,chemical,false,false,false,false,false,true,false,false,false,-
AVAL,ACh,GABA,VA01,2,chemical,false,false,true,false,true,true,true,true,true,complex
AVAL,ACh,GABA,VA02,8,chemical,false,false,true,false,true,true,true,true,true,complex
AVAL,ACh,GABA,VA03,6,chemical,false,false,true,false,true,true,true,true,true,complex
AVAL,ACh,GABA,VA04,7,chemical,false,false,true,false,true,true,true,true,true,complex
AVAL,ACh,GABA,VA05,7,chemical,false,false,true,false,true,true,true,true,true,complex
AVAL,ACh,GABA,VA06,8,chemical,false,false,true,false,true,true,true,true,true,complex
AVAL,ACh,GABA,VA07,7,chemical,false,false,true,false,true,true,true,true,true,complex
AVAL,ACh,GABA,VA08,7,chemical,false,false,true,false,true,true,true,true,true,complex
AVAL,ACh,GABA,VA09,7,chemical,false,false,true,false,true,true,true,true,true,complex
AVAL,ACh,GABA,VA10,9,chemical,false,false,true,false,true,true,true,true,true,complex
AVAL,ACh,GABA,VA11,6,chemical,false,false,true,false,true,true,true,true,true,complex
AVAL,ACh,GABA,VA12,5,chemical,false,false,true,false,true,true,true,true,true,complex
AVAR,ACh,GABA,AS01,2,chemical,false,false,true,false,false,true,true,true,false,complex
AVAR,ACh,GABA,AS02,3,chemical,false,false,true,false,false,true,true,true,false,complex
AVAR,ACh,GABA,AS04,2,chemical,false,false,true,false,false,true,true,true,false,complex
AVAR,ACh,GABA,AS05,1,chemical,false,false,true,false,false,true,true,true,false,complex
AVAR,ACh,GABA,AS06,2,chemical,false,false,true,false,false,true,true,true,false,complex
AVAR,ACh,GABA,AS07,6,chemical,false,false,true,false,false,true,true,true,false,complex
AVAR,ACh,GABA,AS08,10,chemical,false,false,true,false,false,true,true,true,false,complex
AVAR,ACh,GABA,AS09,10,chemical,false,false,true,false,false,true,true,true,false,complex
AVAR,ACh,GABA,AS11,10,chemical,false,false,true,false,false,true,true,true,false,complex
AVAR,ACh,GABA,AVAL,7,chemical,false,false,true,true,false,true,true,true,true,complex
AVAR,ACh,GABA,AVBL,3,chemical,false,false,true,false,false,true,true,true,false,complex
AVAR,ACh,GABA,AVBR,4,chemical,false,false,true,false,false,true,true,true,false,complex
AVAR,ACh,GABA,AVDL,3,chemical,false,false,false,false,true,false,false,false,false,+
AVAR,ACh,GABA,AVDR,6,chemical,false,false,false,false,true,false,false,false,false,+
AVAR,ACh,GABA,AVER,3,chemical,false,false,false,true,false,true,true,false,false,-
AVAR,ACh,GABA,DA01,2,chemical,false,false,true,false,true,true,true,true,true,complex
AVAR,ACh,GABA,DA02,9,chemical,false,false,true,false,true,true,true,true,true,complex
AVAR,ACh,GABA,DA03,8,chemical,false,false,true,false,true,true,true,true,true,complex
AVAR,ACh,GABA,DA04,9,chemical,false,false,true,false,true,true,true,true,true,complex
AVAR,ACh,GABA,DA05,9,chemical,false,false,true,false,true,true,true,true,true,complex
AVAR,ACh,GABA,DA06,4,chemical,false,false,true,false,true,true,true,true,true,complex
AVAR,ACh,GABA,DA07,6,chemical,false,false,true,false,true,true,true,true,true,complex
AVAR,ACh,GABA,DA08,20,chemical,false,false,true,false,true,true,true,true,true,complex
AVAR,ACh,GABA,DA09,3,chemical,false,false,true,false,true,true,true,true,true,complex
AVAR,ACh,GABA,DB02,2,chemical,false,false,true,false,true,true,true,true,true,complex
AVAR,ACh,GABA,DB03,2,chemical,false,false,true,false,true,true,true,true,true,complex
AVAR,ACh,GABA,LUAL,4,chemical,false,false,false,false,false,true,false,false,false,-
AVAR,ACh,GABA,LUAR,16,chemical,false,false,false,false,false,true,false,false,false,-
AVAR,ACh,GABA,PVCL,20,chemical,false,false,true,false,false,true,true,true,false,complex
AVAR,ACh,GABA,PVCR,20,chemical,false,false,true,false,false,true,true,true,false,complex
AVAR,ACh,GABA,RIGL,1,chemical,false,false,true,true,false,false,false,false,true,complex
AVAR,ACh,GABA,SAAVR,6,chemical,false,false,true,true,false,false,false,false,true,complex
AVAR,ACh,GABA,SABVR,2,chemical,false,false,false,false,false,true,false,false,false,-
AVAR,ACh,GABA,SMDVR,1,chemical,false,false,true,true,false,true,true,true,true,complex
AVAR,ACh,GABA,VA02,5,chemical,false,false,true,false,true,true,true,true,true,complex
AVAR,ACh,GABA,VA03,6,chemical,false,false,true,false,true,true,true,true,true,complex
AVAR,ACh,GABA,VA04,6,chemical,false,false,true,false,true,true,true,true,true,complex
AVAR,ACh,GABA,VA05,2,chemical,false,false,true,false,true,true,true,true,true,complex
AVAR,ACh,GABA,VA06,9,chemical,false,false,true,false,true,true,true,true,true,complex
AVAR,ACh,GABA,VA07,7,chemical,false,false,true,false,true,true,true,true,true,complex
AVAR,ACh,GABA,VA08,7,chemical,false,false,true,false,true,true,true,true,true,complex
AVAR,ACh,GABA,VA09,7,chemical,false,false,true,false,true,true,true,true,true,complex
AVAR,ACh,GABA,VA10,4,chemical,false,false,true,false,true,true,true,true,true,complex
AVAR,ACh,GABA,VA11,13,chemical,false,false,true,false,true,true,true,true,true,complex
AVBL,ACh,GABA,AS04,1,chemical,false,false,true,false,false,true,true,true,false,complex
AVBL,ACh,GABA,AS05,2,chemical,false,false,true,false,false,true,true,true,false,complex
AVBL,ACh,GABA,AS10,2,chemical,false,false,true,false,false,true,true,true,false,complex
AVBL,ACh,GABA,AVAL,9,chemical,false,false,true,true,false,true,true,true,true,complex
AVBL,ACh,GABA,AVAR,14,chemical,false,false,true,true,false,true,true,true,true,complex
AVBL,ACh,GABA,AVBR,6,chemical,false,false,true,false,false,true,true,true,false,complex
AVBL,ACh,GABA,AVDR,3,chemical,false,false,false,false,true,false,false,false,false,+
AVBL,ACh,GABA,AVER,1,chemical,false,false,false,true,false,true,true,false,false,-
AVBL,ACh,GABA,AVJR,1,chemical,false,false,false,false,false,false,false,false,false,no pred
AVBL,ACh,GABA,AVL,1,chemical,false,false,false,false,false,false,false,false,false,no pred
AVBL,ACh,GABA,DA05,1,chemical,false,false,true,false,true,true,true,true,true,complex
AVBL,ACh,GABA,DA07,1,chemical,false,false,true,false,true,true,true,true,true,complex
AVBL,ACh,GABA,DVA,2,chemical,false,false,true,false,true,true,true,true,true,complex
AVBL,ACh,GABA,PVCR,2,chemical,false,false,true,false,false,true,true,true,false,complex
AVBL,ACh,GABA,PVNR,3,chemical,false,false,true,false,false,false,false,false,false,+
AVBL,ACh,GABA,PVPR,3,chemical,false,false,false,false,false,false,false,false,false,no pred
AVBL,ACh,GABA,SDQL,1,chemical,false,false,true,false,false,true,true,true,false,complex
AVBL,ACh,GABA,VA02,3,chemical,false,false,true,false,true,true,true,true,true,complex
AVBL,ACh,GABA,VA10,1,chemical,false,false,true,false,true,true,true,true,true,complex
AVBL,ACh,GABA,VB02,3,chemical,false,false,true,false,true,true,true,true,true,complex
AVBL,ACh,GABA,VC03,3,chemical,false,false,true,false,false,true,true,true,false,complex
AVBR,ACh,GABA,AIBR,1,chemical,false,false,false,true,false,true,true,false,false,-
AVBR,ACh,GABA,AS01,2,chemical,false,false,true,false,false,true,true,true,false,complex
AVBR,ACh,GABA,AS03,3,chemical,false,false,true,false,false,true,true,true,false,complex
AVBR,ACh,GABA,AS04,1,chemical,false,false,true,false,false,true,true,true,false,complex
AVBR,ACh,GABA,AS10,1,chemical,false,false,true,false,false,true,true,true,false,complex
AVBR,ACh,GABA,AVAL,10,chemical,false,false,true,true,false,true,true,true,true,complex
AVBR,ACh,GABA,AVAR,14,chemical,false,false,true,true,false,true,true,true,true,complex
AVBR,ACh,GABA,AVBL,2,chemical,false,false,true,false,false,true,true,true,false,complex
AVBR,ACh,GABA,AVDL,4,chemical,false,false,false,false,true,false,false,false,false,+
AVBR,ACh,GABA,AVER,2,chemical,false,false,false,true,false,true,true,false,false,-
AVBR,ACh,GABA,AVJL,2,chemical,false,false,false,false,false,false,false,false,false,no pred
AVBR,ACh,GABA,DA03,3,chemical,false,false,true,false,true,true,true,true,true,complex
AVBR,ACh,GABA,DA04,1,chemical,false,false,true,false,true,true,true,true,true,complex
AVBR,ACh,GABA,DA07,1,chemical,false,false,true,false,true,true,true,true,true,complex
AVBR,ACh,GABA,DB04,1,chemical,false,false,true,false,true,true,true,true,true,complex
AVBR,ACh,GABA,HSNR,1,chemical,false,false,true,false,false,true,true,true,false,complex
AVBR,ACh,GABA,VA03,3,chemical,false,false,true,false,true,true,true,true,true,complex
AVBR,ACh,GABA,VA04,2,chemical,false,false,true,false,true,true,true,true,true,complex
AVBR,ACh,GABA,VD03,2,chemical,false,false,true,false,false,false,false,false,false,+
AVDL,ACh,0,AS04,2,chemical,false,false,true,false,false,false,false,false,false,+
AVDL,ACh,0,AS10,1,chemical,false,false,true,false,false,false,false,false,false,+
AVDL,ACh,0,AS11,4,chemical,false,false,true,false,false,false,false,false,false,+
AVDL,ACh,0,AVAL,37,chemical,false,false,true,true,false,false,false,false,true,complex
AVDL,ACh,0,AVAR,37,chemical,false,false,true,true,false,false,false,false,true,complex
AVDL,ACh,0,AVDR,5,chemical,false,false,false,false,false,false,false,false,false,no pred
AVDL,ACh,0,AVEL,5,chemical,false,false,false,true,false,false,false,false,false,-
AVDL,ACh,0,AVJL,1,chemical,false,false,false,false,false,false,false,false,false,no pred
AVDL,ACh,0,DA01,4,chemical,false,false,true,false,false,false,false,false,false,+
AVDL,ACh,0,DA02,2,chemical,false,false,true,false,false,false,false,false,false,+
AVDL,ACh,0,DA03,9,chemical,false,false,true,false,false,false,false,false,false,+
AVDL,ACh,0,DA04,3,chemical,false,false,true,false,false,false,false,false,false,+
AVDL,ACh,0,DA05,1,chemical,false,false,true,false,false,false,false,false,false,+
AVDL,ACh,0,DA08,2,chemical,false,false,true,false,false,false,false,false,false,+
AVDL,ACh,0,DVC,2,chemical,false,false,true,false,false,false,false,false,false,+
AVDL,ACh,0,LUAL,2,chemical,false,false,false,false,false,false,false,false,false,no pred
AVDL,ACh,0,PVCL,1,chemical,false,false,true,false,false,false,false,false,false,+
AVDL,ACh,0,SABD,5,chemical,false,false,false,false,false,false,false,false,false,no pred
AVDL,ACh,0,SABVL,2,chemical,false,false,false,false,false,false,false,false,false,no pred
AVDL,ACh,0,SABVR,5,chemical,false,false,false,false,false,false,false,false,false,no pred
AVDL,ACh,0,VA03,3,chemical,false,false,true,false,false,false,false,false,false,+
AVDL,ACh,0,VA05,1,chemical,false,false,true,false,false,false,false,false,false,+
AVDL,ACh,0,VA10,2,chemical,false,false,true,false,false,false,false,false,false,+
AVDL,ACh,0,VA12,1,chemical,false,false,true,false,false,false,false,false,false,+
AVDR,ACh,0,ALA,1,chemical,false,false,true,false,false,false,false,false,false,+
AVDR,ACh,0,AS10,2,chemical,false,false,true,false,false,false,false,false,false,+
AVDR,ACh,0,AS11,3,chemical,false,false,true,false,false,false,false,false,false,+
AVDR,ACh,0,AVAL,41,chemical,false,false,true,true,false,false,false,false,true,complex
AVDR,ACh,0,AVAR,52,chemical,false,false,true,true,false,false,false,false,true,complex
AVDR,ACh,0,AVBL,1,chemical,false,false,true,false,false,false,false,false,false,+
AVDR,ACh,0,AVDL,3,chemical,false,false,false,false,false,false,false,false,false,no pred
AVDR,ACh,0,AVER,2,chemical,false,false,false,true,false,false,false,false,false,-
AVDR,ACh,0,AVJR,1,chemical,false,false,false,false,false,false,false,false,false,no pred
AVDR,ACh,0,DA01,5,chemical,false,false,true,false,false,false,false,false,false,+
AVDR,ACh,0,DA02,5,chemical,false,false,true,false,false,false,false,false,false,+
AVDR,ACh,0,DA03,3,chemical,false,false,true,false,false,false,false,false,false,+
AVDR,ACh,0,DA04,2,chemical,false,false,true,false,false,false,false,false,false,+
AVDR,ACh,0,DA05,3,chemical,false,false,true,false,false,false,false,false,false,+
AVDR,ACh,0,DA08,1,chemical,false,false,true,false,false,false,false,false,false,+
AVDR,ACh,0,DB01,1,chemical,false,false,true,false,false,false,false,false,false,+
AVDR,ACh,0,DB04,1,chemical,false,false,true,false,false,false,false,false,false,+
AVDR,ACh,0,DVC,4,chemical,false,false,true,false,false,false,false,false,false,+
AVDR,ACh,0,LUAL,3,chemical,false,false,false,false,false,false,false,false,false,no pred
AVDR,ACh,0,PQR,3,chemical,false,false,false,false,false,false,false,false,false,no pred
AVDR,ACh,0,PVCR,2,chemical,false,false,true,false,false,false,false,false,false,+
AVDR,ACh,0,SABD,1,chemical,false,false,false,false,false,false,false,false,false,no pred
AVDR,ACh,0,SABVL,5,chemical,false,false,false,false,false,false,false,false,false,no pred
AVDR,ACh,0,SABVR,1,chemical,false,false,false,false,false,false,false,false,false,no pred
AVDR,ACh,0,VA02,1,chemical,false,false,true,false,false,false,false,false,false,+
AVDR,ACh,0,VA03,2,chemical,false,false,true,false,false,false,false,false,false,+
AVDR,ACh,0,VA05,3,chemical,false,false,true,false,false,false,false,false,false,+
AVDR,ACh,0,VA11,1,chemical,false,false,true,false,false,false,false,false,false,+
AVEL,ACh,0,ALML,1,chemical,false,false,true,false,false,false,false,false,false,+
AVEL,ACh,0,AS01,3,chemical,false,false,true,false,false,false,false,false,false,+
AVEL,ACh,0,AVAL,17,chemical,false,false,true,true,false,false,false,false,true,complex
AVEL,ACh,0,AVAR,3,chemical,false,false,true,true,false,false,false,false,true,complex
AVEL,ACh,0,AVDL,5,chemical,false,false,false,false,false,false,false,false,false,no pred
AVEL,ACh,0,DA01,11,chemical,false,false,true,false,false,false,false,false,false,+
AVEL,ACh,0,DA02,5,chemical,false,false,true,false,false,false,false,false,false,+
AVEL,ACh,0,DA03,6,chemical,false,false,true,false,false,false,false,false,false,+
AVEL,ACh,0,DB03,1,chemical,false,false,true,false,false,false,false,false,false,+
AVEL,ACh,0,PVCL,1,chemical,false,false,true,false,false,false,false,false,false,+
AVEL,ACh,0,PVCR,2,chemical,false,false,true,false,false,false,false,false,false,+
AVEL,ACh,0,PVT,1,chemical,false,false,true,false,false,false,false,false,false,+
AVEL,ACh,0,RMGL,2,chemical,false,false,false,false,false,false,false,false,false,no pred
AVEL,ACh,0,SABD,18,chemical,false,false,false,false,false,false,false,false,false,no pred
AVEL,ACh,0,SABVL,16,chemical,false,false,false,false,false,false,false,false,false,no pred
AVEL,ACh,0,SABVR,12,chemical,false,false,false,false,false,false,false,false,false,no pred
AVEL,ACh,0,VA01,12,chemical,false,false,true,false,false,false,false,false,false,+
AVEL,ACh,0,VA03,1,chemical,false,false,true,false,false,false,false,false,false,+
AVEL,ACh,0,VD02,1,chemical,false,false,true,false,false,false,false,false,false,+
AVEL,ACh,0,VD03,1,chemical,false,false,true,false,false,false,false,false,false,+
AVER,ACh,0,AIZR,1,chemical,false,false,false,true,false,false,false,false,false,-
AVER,ACh,0,AS01,6,chemical,false,false,true,false,false,false,false,false,false,+
AVER,ACh,0,AS02,4,chemical,false,false,true,false,false,false,false,false,false,+
AVER,ACh,0,AS03,1,chemical,false,false,true,false,false,false,false,false,false,+
AVER,ACh,0,AVAL,14,chemical,false,false,true,true,false,false,false,false,true,complex
AVER,ACh,0,AVAR,33,chemical,false,false,true,true,false,false,false,false,true,complex
AVER,ACh,0,AVDL,4,chemical,false,false,false,false,false,false,false,false,false,no pred
AVER,ACh,0,AVDR,4,chemical,false,false,false,false,false,false,false,false,false,no pred
AVER,ACh,0,AVEL,3,chemical,false,false,false,true,false,false,false,false,false,-
AVER,ACh,0,CEPDL,1,chemical,false,false,false,false,false,false,false,false,false,no pred
AVER,ACh,0,DA01,11,chemical,false,false,true,false,false,false,false,false,false,+
AVER,ACh,0,DA02,7,chemical,false,false,true,false,false,false,false,false,false,+
AVER,ACh,0,DA03,3,chemical,false,false,true,false,false,false,false,false,false,+
AVER,ACh,0,DB03,1,chemical,false,false,true,false,false,false,false,false,false,+
AVER,ACh,0,OLLL,1,chemical,false,false,false,true,false,false,false,false,false,-
AVER,ACh,0,RIMR,1,chemical,false,false,true,true,false,false,false,false,true,complex
AVER,ACh,0,RMGR,1,chemical,false,false,false,false,false,false,false,false,false,no pred
AVER,ACh,0,SABD,1,chemical,false,false,false,false,false,false,false,false,false,no pred
AVER,ACh,0,SABVL,12,chemical,false,false,false,false,false,false,false,false,false,no pred
AVER,ACh,0,SABVR,11,chemical,false,false,false,false,false,false,false,false,false,no pred
AVER,ACh,0,URXR,1,chemical,false,false,false,true,false,false,false,false,false,-
AVER,ACh,0,VA01,5,chemical,false,false,true,false,false,false,false,false,false,+
AVER,ACh,0,VA02,4,chemical,false,false,true,false,false,false,false,false,false,+
AVER,ACh,0,VA03,1,chemical,false,false,true,false,false,false,false,false,false,+
AVER,ACh,0,VA04,2,chemical,false,false,true,false,false,false,false,false,false,+
AVFL,GABA,0,AIML,1,chemical,false,false,false,false,false,true,false,false,false,-
AVFL,GABA,0,AS10,1,chemical,false,false,false,false,false,true,false,false,false,-
AVFL,GABA,0,AVBL,4,chemical,false,false,false,false,false,true,false,false,false,-
AVFL,GABA,0,AVBR,1,chemical,false,false,false,false,false,true,false,false,false,-
AVFL,GABA,0,AVFR,12,chemical,false,false,false,false,false,true,false,false,false,-
AVFL,GABA,0,AVG,5,chemical,false,false,false,false,false,false,false,false,false,no pred
AVFL,GABA,0,AVHL,4,chemical,false,false,false,false,false,true,false,false,false,-
AVFL,GABA,0,AVHR,1,chemical,false,false,false,false,false,true,false,false,false,-
AVFL,GABA,0,AVJL,2,chemical,false,false,false,false,false,false,false,false,false,no pred
AVFL,GABA,0,AVL,5,chemical,false,false,false,false,false,false,false,false,false,no pred
AVFL,GABA,0,DVB,1,chemical,false,false,false,false,false,false,false,false,false,no pred
AVFL,GABA,0,HSNL,2,chemical,false,false,false,false,false,true,false,false,false,-
AVFL,GABA,0,HSNR,3,chemical,false,false,false,false,false,true,false,false,false,-
AVFL,GABA,0,PVNL,1,chemical,false,false,false,false,false,false,false,false,false,no pred
AVFL,GABA,0,PVQL,1,chemical,false,false,false,false,false,true,false,false,false,-
AVFL,GABA,0,RIFL,1,chemical,false,false,false,false,false,false,false,false,false,no pred
AVFL,GABA,0,RIFR,1,chemical,false,false,false,false,false,false,false,false,false,no pred
AVFL,GABA,0,SMBVL,1,chemical,false,false,false,false,false,false,false,false,false,no pred
AVFL,GABA,0,VB01,2,chemical,false,false,false,false,true,true,false,false,true,complex
AVFL,GABA,0,VB02,2,chemical,false,false,false,false,true,true,false,false,true,complex
AVFL,GABA,0,VC01,1,chemical,false,false,false,false,false,true,false,false,false,-
AVFR,GABA,0,AIAL,1,chemical,false,false,false,false,false,false,false,false,false,no pred
AVFR,GABA,0,AIML,1,chemical,false,false,false,false,false,true,false,false,false,-
AVFR,GABA,0,ASHR,1,chemical,false,false,false,false,false,true,false,false,false,-
AVFR,GABA,0,AVAL,1,chemical,false,false,false,false,false,true,false,false,false,-
AVFR,GABA,0,AVBL,6,chemical,false,false,false,false,false,true,false,false,false,-
AVFR,GABA,0,AVBR,6,chemical,false,false,false,false,false,true,false,false,false,-
AVFR,GABA,0,AVFL,7,chemical,false,false,false,false,false,true,false,false,false,-
AVFR,GABA,0,AVG,1,chemical,false,false,false,false,false,false,false,false,false,no pred
AVFR,GABA,0,AVHL,3,chemical,false,false,false,false,false,true,false,false,false,-
AVFR,GABA,0,AVHR,3,chemical,false,false,false,false,false,true,false,false,false,-
AVFR,GABA,0,AVJL,5,chemical,false,false,false,false,false,false,false,false,false,no pred
AVFR,GABA,0,HSNL,4,chemical,false,false,false,false,false,true,false,false,false,-
AVFR,GABA,0,HSNR,3,chemical,false,false,false,false,false,true,false,false,false,-
AVFR,GABA,0,PVCR,1,chemical,false,false,false,false,false,true,false,false,false,-
AVFR,GABA,0,PVDL,1,chemical,false,false,false,false,false,true,false,false,false,-
AVFR,GABA,0,PVPR,1,chemical,false,false,false,false,false,false,false,false,false,no pred
AVFR,GABA,0,PVQL,2,chemical,false,false,false,false,false,true,false,false,false,-
AVFR,GABA,0,RMDDL,1,chemical,false,false,false,false,false,false,false,false,false,no pred
AVFR,GABA,0,RMGL,1,chemical,false,false,false,false,false,false,false,false,false,no pred
AVFR,GABA,0,VA02,1,chemical,false,false,false,false,true,true,false,false,true,complex
AVG,ACh,0,AVAL,3,chemical,false,false,true,true,false,false,false,false,true,complex
AVG,ACh,0,AVAR,3,chemical,false,false,true,true,false,false,false,false,true,complex
AVG,ACh,0,AVBL,5,chemical,false,false,true,false,false,false,false,false,false,+
AVG,ACh,0,AVBR,3,chemical,false,false,true,false,false,false,false,false,false,+
AVG,ACh,0,AVDL,1,chemical,false,false,false,false,false,false,false,false,false,no pred
AVG,ACh,0,AVDR,3,chemical,false,false,false,false,false,false,false,false,false,no pred
AVG,ACh,0,AVER,1,chemical,false,false,false,true,false,false,false,false,false,-
AVG,ACh,0,AVFL,3,chemical,false,false,false,false,false,false,false,false,false,no pred
AVG,ACh,0,AVG,2,chemical,false,false,true,false,false,false,false,false,false,+
AVG,ACh,0,AVJL,7,chemical,false,false,false,false,false,false,false,false,false,no pred
AVG,ACh,0,AVJR,3,chemical,false,false,false,false,false,false,false,false,false,no pred
AVG,ACh,0,DA08,1,chemical,false,false,true,false,false,false,false,false,false,+
AVG,ACh,0,DVC,2,chemical,false,false,true,false,false,false,false,false,false,+
AVG,ACh,0,PHAL,3,chemical,false,false,false,true,false,false,false,false,false,-
AVG,ACh,0,PVCL,1,chemical,false,false,true,false,false,false,false,false,false,+
AVG,ACh,0,PVCR,2,chemical,false,false,true,false,false,false,false,false,false,+
AVG,ACh,0,PVNL,2,chemical,false,false,true,false,false,false,false,false,false,+
AVG,ACh,0,PVNR,4,chemical,false,false,true,false,false,false,false,false,false,+
AVG,ACh,0,PVQR,2,chemical,false,false,true,false,false,false,false,false,false,+
AVG,ACh,0,PVT,2,chemical,false,false,true,false,false,false,false,false,false,+
AVG,ACh,0,VA06,1,chemical,false,false,true,false,false,false,false,false,false,+
AVG,ACh,0,VA11,1,chemical,false,false,true,false,false,false,false,false,false,+
AVG,ACh,0,VC01,2,chemical,false,false,true,false,false,false,false,false,false,+
AVHL,0,0,ADFR,5,chemical,false,false,false,false,false,false,false,false,false,no pred
AVHL,0,0,ASHR,1,chemical,false,false,false,false,false,false,false,false,false,no pred
AVHL,0,0,AVAR,1,chemical,false,false,false,false,false,false,false,false,false,no pred
AVHL,0,0,AVBL,2,chemical,false,false,false,false,false,false,false,false,false,no pred
AVHL,0,0,AVBR,1,chemical,false,false,false,false,false,false,false,false,false,no pred
AVHL,0,0,AVDL,1,chemical,false,false,false,false,false,false,false,false,false,no pred
AVHL,0,0,AVFL,1,chemical,false,false,false,false,false,false,false,false,false,no pred
AVHL,0,0,AVFR,5,chemical,false,false,false,false,false,false,false,false,false,no pred
AVHL,0,0,AVHR,1,chemical,false,false,false,false,false,false,false,false,false,no pred
